lattes id;ano inicio;ano fim;afiliacao;assunto;titulo
2917658715637353;2015;2016;Universidade Federal de São Carlos, UFSCAR, Brasil.;Realidade Virtual;Influência da Realidade Virtual sobre a dor, capacidade funcional e qualidade de vida em mulheres com fibromialgia
405763452702878;2006;2007;Universidade Federal do Rio de Janeiro, UFRJ, Brasil.;Realidade Virtual;Estudo de soluções para visualização e simulações do projeto: Entradas, bandeiras e os símbolos paulistas em uma visão tridimensional das obras públicas de Victor Brecheret da Escultura à Arquitetura.
405763452702878;2002;2005;Universidade Federal do Rio de Janeiro, UFRJ, Brasil.;Realidade Virtual;Uma metodologia para construção de ambientes sintéticos subaquáticos em tempo real
3944886219254894;2016;2018;Universidade Federal de São Paulo, UNIFESP, Brasil.;Realidade Virtual;Criação do protótipo de um aplicativo para reabilitação vestibular
3767009717402045;2018;Atual;Universidade Federal de Uberlândia, UFU, Brasil.;Realidade Virtual;Adequação do Sistema de Realidade Virtual da Cemig para a Integração com Recursos de Inspeção por Imagens em Tempo Real e Treinamento Conjunto das Equipes de Campo e do COS
3767009717402045;2014;Atual;Universidade Federal de Uberlândia, UFU, Brasil.;Realidade Virtual;Metodologias para desenvolvimento de Jogos/Jogos Sérios
3767009717402045;2007;2009;Universidade Federal de Uberlândia, UFU, Brasil.;Realidade Virtual;Diversão com Ciência e Arte - A Dica e sua Imagem
6105352030703632;2013;2013;Universidade Federal de Viçosa, UFV, Brasil.;Realidade Virtual;O uso da realidade virtual para o ensino de física quântica
6105352030703632;2013;2013;Universidade Federal de Viçosa, UFV, Brasil.;Realidade Virtual;O uso da realidade Virtual para o ensino de História
6105352030703632;2012;2013;Universidade Federal de Viçosa, UFV, Brasil.;Realidade Virtual;Estudo da ENGINE UNITY 3D e BLENDER para criação do Observatório Virtual
6105352030703632;2011;2011;Universidade Federal de Viçosa, UFV, Brasil.;Realidade Virtual;Estudo da Realidade Virtual e Aumentada no Ensino-Aprendizagem da Física,Quimica, Matemática e Geografia
6105352030703632;2010;2010;Universidade Federal de Viçosa, UFV, Brasil.;Realidade Virtual;Aplicação da Realidade Virtual e Aumentada no Ensino-aprendizagem da Física e Matemática
6105352030703632;2009;2009;Universidade Federal de Viçosa, UFV, Brasil.;Realidade Virtual;Integração da Modelagem Tridimensional e RV com Banco de Dados
6105352030703632;2008;2008;Universidade Federal de Viçosa, UFV, Brasil.;Realidade Virtual;Integração da Modelagem Tridimensional e Realidade Virtual com Banco de Dados
6816358342777216;2013;Atual;Universidade de São Paulo, USP, Brasil.;Realidade Virtual;CRIAÇÃO, DESENVOLVIMENTO E APLICAÇÃO DE JOGOS COM REALIDADE VIRTUAL PARA APRENDIZAGEM E CONTROLE MOTOR DE CRIANÇAS COM DEFICIÊNCIA MOTORA
4080085921666959;2011;2013;Universidade Estadual Paulista Júlio de Mesquita Filho, UNESP, Brasil.;Realidade Virtual;Uso da tecnologia de jogos  de realidade virtual na  concepção corporal de indivíduos com Doença de Parkinson
3683706649252319;2022;Atual;Universidade Federal de São Paulo, UNIFESP, Brasil.;Realidade Virtual;Realidade Virtual aplicada ao ensino e treinamento médico sobre Pé Diabético
2177644773849043;2012;2014;Universidade Federal de Uberlândia, UFU, Brasil.;Realidade Virtual;Desenvolvimento de ambientes virtuais, para centro de operação de sistemas representativos das subestações e usinas da Cemig, associados a tecnologias de projeção 3D
987947348533817;2013;2015;Universidade Federal de Goiás, UFG, Brasil.;Realidade Virtual;PROJETO DE PESQUISA - Método para auxiliar cegos a se locomoverem em ambientes desconhecidos utilizando Realidade Virtual e Interação Natural
8894421674850543;2010;2012;Universidade Federal de Uberlândia, UFU, Brasil.;Realidade Virtual;Utilização de atividades computacionais de ensino de matemática no ensino fundamental e médio
2417304816874825;2010;2011;Coordenação dos Programas de Pós Graduação de Engenharia, COPPE, Brasil.;Realidade Virtual;Estudo do efeito da estimulação visual dinâmica no controle postural ortostático
3996072254298525;2004;2005;Pontifícia Universidade Católica do Rio de Janeiro, PUC-Rio, Brasil.;Realidade Virtual;A linguagem visual na produção de sentidos do discurso dentr
8984999624053884;2013;2017;Universidade Feevale, FEEVALE, Brasil.;Realidade Virtual;REALIDADE VIRTUAL PARA AUXILIAR A FORMAÇÃO EDUCACIONAL DE PESSOAS COM PARALISIA CEREBRAL
8984999624053884;2013;2016;Universidade Feevale, FEEVALE, Brasil.;Realidade Virtual;Desenvolvimento de softwares baseados em Brain Computer Interface (BCI) para auxiliar pessoas com limitações motoras no processo de inclusão escolar.
3530349002004775;2018;Atual;Centro Universitário Filadélfia, UNIFIL, Brasil.;Realidade Virtual;Brinquedoteca na Realiade Virtual
8901320181295016;2017;2020;Universidade de São Paulo, USP, Brasil.;Realidade Virtual;VIDA-Odonto:  Treinamento de Anestesia Odontológica por Manipulação Direta Tridimensional Imersiva
8901320181295016;2015;2016;Centro Universitário Senac, SENAC/SP, Brasil.;Realidade Virtual;Desenvolvimento de Projetos Artísticos em Metaversos
9919663948518178;2019;2020;Universidade Federal do Piauí, UFPI, Brasil.;Realidade Virtual;INFLUÊNCIA DA IMERSÃO VIRTUAL EM DIFERENTES AMBIENTES SOBRE A CONSOLIDAÇÃO DA MEMÓRIA DE TRABALHO: UMA ANÁLISE DAS POTÊNCIAS ABSOLUTA E RELATIVA DA ELETROENCEFALOGRAFIA
9919663948518178;2017;2019;Universidade Federal do Piauí, UFPI, Brasil.;Realidade Virtual;A RÉGUA DE PONTO PRÓXIMO DE CONVERGÊNCIA APLICADA EM REALIDADE VIRTUAL COMO TRATAMENTO ALTERNATIVO DA INSUFICIÊNCIA DE CONVERGÊNCIA OCULAR E SUA RELAÇÃO COM O COMPORTAMENTO CORTICAL MEDIDO PELA ELETROENCEFALOGRAFIA
9919663948518178;2017;2019;Universidade Federal do Piauí, UFPI, Brasil.;Realidade Virtual;REPERCUSSÕES CORTICAIS E O DESEMPENHO DO PARTICIPANTE SUBMETIDO A REALIDADE VIRTUAL, ANTES E APÓS REALIZAÇÃO DE TAREFAS DE PERCEPÇÃO TEMPORAL E MEMÓRIA DE TRABALHO
9919663948518178;2016;2017;Universidade Federal do Piauí, UFPI, Brasil.;Realidade Virtual;Repercussões neurofisiológicas da Eletroestimulação Transcraniana por Corrente Contínua e da Reabilitação Vestibular na Cinetose em um ambiente de imersão virtual.
129810966268826;2011;2011;Universidade de Brasília, UnB, Brasil.;Realidade Virtual;Som Interativo Digital-SOM-ID
7155249367394645;2016;Atual;Universidade de São Paulo, USP, Brasil.;Realidade Virtual;Realidade Virtual nas Deficiências
7155249367394645;2016;Atual;Universidade de São Paulo, USP, Brasil.;Realidade Virtual;Comportamento Motor em Deficiência
3653836933415249;2019;2022;Faculdade de Tecnologia de Curitiba, FATEC - PR, Brasil.;Realidade Virtual;Uso de Jogos Baseados em Realidade Virtual para Melhorar o Equilíbrio e a Marcha de Crianças e Adolescentes com Perda Auditiva Sensórioneural: Uma Revisão Sistemática e Meta-Análise
5254054475798355;2011;Atual;Universidade Federal de Campina Grande, UFCG, Brasil.;Realidade Virtual;Game Cultural: Inovação e Realidade Expandida na Economia da Cultura de Campina Grande
5043080196932200;2014;Atual;Universidade de Brasília, UnB, Brasil.;Realidade Virtual;ARTE E TECNOCIÊNCIA e REENGENHARIA DA VIDA: Sistemas Enativos Afetivos em Bioarte e Softwares Sociais como Inovação Tecnológica. CNPq: Bolsa PQ1A
5043080196932200;2000;2002;Universidade de Brasília, UnB, Brasil.;Realidade Virtual;Campus Virtual
4649814099154237;2016;2018;Universidade Federal de Santa Catarina, UFSC, Brasil.;Realidade Virtual;Narrativas imersivas no ciberjornalismo: estudo e aplicabilidade
8012781178161885;2017;Atual;Universidade Nove de Julho, UNINOVE, Brasil.;Realidade Virtual;Avaliação dos efeitos de intervenções terapêuticas sobre os aspectos clínicos, fisiológicos em crianças e adultos com disfunção no Sistema Neuro-músculoesquelético.
8012781178161885;2017;Atual;Universidade Nove de Julho, UNINOVE, Brasil.;Realidade Virtual;Atividade cerebral em córtex motor primário e controle motor dos membros superiores de crianças com Síndrome de Down e Paralisia Cerebral  submetidas a estimulação transcraniana por corrente continua associada a realidade virtual
6223538827801940;2018;Atual;Universidade Federal do Rio Grande do Sul, UFRGS, Brasil.;Realidade Virtual;NIDABA: SISTEMA INTEGRADO PARA PRODUÇÃO DE RECURSOS EDUCACIONAIS TANGÍVEIS E ELETRÔNICOS EM AULAS INCLUSIVAS
6965119196945931;2006;2008;Universidade Federal do Rio Grande, FURG, Brasil.;Realidade Virtual;Simulação de Projetos de Construção Naval
9801031941805250;2012;2015;Universidade Federal de Uberlândia, UFU, Brasil.;Realidade Virtual;Investigação de Técnicas para Reabilitação da Função Motora de Membros Superiores Após Acidente Vascular Encefálico, Baseadas em Sistemas de Retroalimentação Psicofisiológica e Realidade Virtual (Proc. CNPQ 306893/2011-8 - Bolsa PQ)
9801031941805250;2012;2014;Universidade Federal de Uberlândia, UFU, Brasil.;Realidade Virtual;Investigação de Técnicas para Reabilitação da Função Motora de Membros Superiores de Pacientes Após Acidente Vascular Encefálico
4357223967149299;2017;2018;Centro Federal de Educação Tecnológica de Minas Gerais, CEFET/MG, Brasil.;Realidade Virtual;Realidade virtual como ferramenta didática aplicada em laboratório de materiais de construção
9724832203454429;2016;2020;Universidade Federal do Paraná, UFPR, Brasil.;Realidade Virtual;Pesquisa e Desenvolvimento de Tecnologia Assistiva para orientação espacial de pessoas com baixa visão
618657760457327;2018;2020;UniFBV Wyden, UNIFBV, Brasil.;Realidade Virtual;AS TECNOLOGIAS EMERGENTES NO PROCESSO CRIATIVO
6486458354619269;2020;Atual;Universidade de Brasília, UnB, Brasil.;Realidade Virtual;Tecnologias inovativas aplicadas à avaliação e intervenção cognitivo-motora, em indivíduos com doenças neurológicas
6486458354619269;2017;2020;Universidade de Brasília, UnB, Brasil.;Realidade Virtual;Avaliação e Intervenção cognitivo-motora em indivíduos com doenças neurológicas
6486458354619269;2016;2020;Universidade de Brasília, UnB, Brasil.;Realidade Virtual;DESENVOLVIMENTO DE JOGO VIRTUAL PARA DETECÇÃO DE ALTERAÇÕES NA MARCHA EM DUPLA TAREFA PARA INDIVÍDUOS COM DOENÇA DE PARKINSON.
6486458354619269;2013;2016;Universidade de Brasília, UnB, Brasil.;Realidade Virtual;Utilização da realidade virtual e da reabilitação cognitivo-motora na saúde de idosos e indivíduos com doenças neurológicas.
5993832413749292;2014;Atual;Universidade Estadual de Campinas, UNICAMP, Brasil.;Realidade Virtual;Uso da Realidade Virtual na reabilitação de pacientes com AVC e avaliação utilizando conectividade cerebral
5827398788235627;2003;2005;Universidade de Brasília - Faculdade UnB-Gama, FGA, Brasil.;Realidade Virtual;Inteligência Artificial Aplicada na Modelagem e Implementação de um Consultório Virtual
2573291861218627;2017;2019;Universidade de São Paulo, USP, Brasil.;Realidade Virtual;Treinamento Imersivo de Anestesia Odontológica por meio de Realidade Virtual
3074180949976799;2014;Atual;Universidade de São Paulo, USP, Brasil.;Realidade Virtual;Realidade Virtual na reabilitação de pacientes com doenças neurológicas/Aprendizagem Motora
3074180949976799;2013;2018;Universidade de São Paulo, USP, Brasil.;Realidade Virtual;Comparação dos efeitos de um treinamento motor em Realidade Virtual realizado com e sem intervenção do fisioterapeuta sobre a função motora, o equilíbrio e a marcha de indivíduos com sequelas crônicas de AVE: um ensaio clínico randomizado
3074180949976799;2012;2015;Universidade Estadual do Sudoeste da Bahia, UESB, Brasil.;Realidade Virtual;Influência da realidade virtual nas variáveis dor, equilíbrio e velocidade da marcha em pacientes idosos com doença de Parkinson
4119162366965074;2014;2017;Universidade do Estado do Pará, UEPA, Brasil.;Realidade Virtual;ANÁLISE DA MODULAÇAO AUTONÔMICA DA FREQÜÊNCIA CARDÍACA EM INDIVÍDUOS COM DOENÇA DE PARKINSON ANTES E APÓS TRATAMENTO COM REALIDADE VIRTUAL
8623118472645092;2018;Atual;Universidade Católica de Pernambuco, UNICAP, Brasil.;Realidade Virtual;Realidade Virtual Aplicada à Fisioterapia: desenvolvimento de métodos para auxiliar a reabilitação motora
501764855693100;2013;2015;Universidade Federal do Rio Grande do Sul, UFRGS, Brasil.;Realidade Virtual;AMBIENTES IMERSIVOS PARA INCLUSAO NO MUNDO DE TRABALHO: ESTUDO DE CASO COM JOVENS COM DEFICIENCIA
9671955058119882;2017;Atual;Pontifícia Universidade Católica de São Paulo, PUC/SP, Brasil.;Realidade Virtual;Factibilidade do uso do sistema de eye tracking para mapeamento da movimentação ocular de pacientes com AVC durante o treinamento com exoesqueleto de membro superior associado à realidade virtual
9671955058119882;2012;Atual;Faculdade de Medicina da USP, FMUSP, Brasil.;Realidade Virtual;Telemedicina, Tecnologias Educacionais e eHealth
4328171670881440;2018;2020;Universidade de São Paulo, USP, Brasil.;Realidade Virtual;Terapia de realidade virtual no controle da dor da queimadura: revisão sistemática de ensaios clínicos randomizados
7699007812483790;2022;Atual;Universidade Federal de São Carlos, UFSCAR, Brasil.;Realidade Virtual;Aplicabilidade da realidade virtual nas aulas de Educação Física escolar
7699007812483790;2020;Atual;Universidade Federal de São Carlos, UFSCAR, Brasil.;Realidade Virtual;Efeitos da prática com realidade virtual sobre o controle motor de adultos jovens
6097087590703304;2016;2018;Universidade Federal de São Carlos, UFSCAR, Brasil.;Realidade Virtual;Confiabilidade intra e inter-avaliador e validade do Teste De Marcha Estacionária de Seis Minutos Associado à Realidade Virtual Em Pacientes com Doença Pulmonar Obstrutiva Crônica.
9233721956392610;2008;2017;Centro Universitário Sagrado Coração, UNISAGRADO, Brasil.;Realidade Virtual;EDANTE - Estudo, Desenvolvimento e Aplicação de Novas Tecnologias na Educação
2658215800224401;2014;2015;Universidade Federal de Sergipe, UFS, Brasil.;Realidade Virtual;EFEITOS DA FISIOTERAPIA ASSISTIDA COM REALIDADE VIRTUAL NA FUNCIONALIDADE E QUALIDADE DE VIDA DE PACIENTES COM INSUFICIÊNCIA RENAL CRÔNICA EM HEMODIÁLISE
6583995948000666;2018;2020;Pontifícia Universidade Católica de São Paulo, PUC/SP, Brasil.;Realidade Virtual;Design e desenvolvimento de games, aplicativos e tecnologias de realidade mista (realidade virtual, realidade aumentada, simulações e vestíveis) para celular
6964518972629491;2018;Atual;Associação de Pais e Amigos dos Excepcionais - Uberaba-MG, APAE, Brasil.;Realidade Virtual;Efeitos da terapia de realidade virtual no equilibrio, na postura, na força e na atividade muscular em crianças com sindrome de Down
8823110547147768;2008;2011;Universidade Estadual de Feira de Santana, UEFS, Brasil.;Realidade Virtual;Desenvolvimento de um ambiente multimidiático utilizando tecnologias de realidade virtual para aplicação  na educação básica
4383482425944424;2015;2021;Universidade de São Paulo, USP, Brasil.;Realidade Virtual;Exercício físico, cognição e neuroplasticidade
9876878380575511;2010;Atual;Universidade Estadual da Paraíba, UEPB, Brasil.;Realidade Virtual;Projeto de Pesquisa em Realidade Aumentada e QR Code
107727024654188;1999;2001;Universidade Luterana do Brasil, ULBRA, Brasil.;Realidade Virtual;Projeto ARCA - Ambiente de Realidade Virtual Cooperativo de Aprendizagem
2540729402102453;2014;2015;Universidade Federal de Catalão, UFCAT, Brasil.;Realidade Virtual;PONTOS E CONTRAPONTOS NA FORMAÇÃO CONTINUADA DE PROFESSORES À DISTÂNCIA EM ATENDIMENTO EDUCACIONAL ESPECILIZADO PARA SURDOS
3235552225620976;2012;2013;Universidade Federal de São Carlos, UFSCAR, Brasil.;Realidade Virtual;ANÁLISE DA VARIABILIDADE DE MOVIMENTO EM JOGO DE IMERSÃO VIRTUAL
416601437290797;2020;Atual;Centro Universitário Feevale, FEEVALE, Brasil.;Realidade Virtual;O uso de Realidade Virtual e Aumentada na Formação em Saúde
8068391785334566;2019;Atual;Faculdade de Medicina do ABC, FMABC, Brasil.;Realidade Virtual;Análise do nível de lactato sanguíneo e da modulação autonômica cardíaca em pessoas com Síndrome de Down em exercício aeróbico
7371696651698143;2011;2012;Universidade Federal da Paraíba, UFPB, Brasil.;Realidade Virtual;A Realidade Virtual como Ferramenta de Apoio na Educação Ambiental
7371696651698143;2010;2011;Universidade Federal da Paraíba, UFPB, Brasil.;Realidade Virtual;Virtualidade Imersiva e Interativa baseada em Cloud Computing
4048097710124520;2007;2012;Universidade do Estado de Santa Catarina, UDESC, Brasil.;Realidade Virtual;P&D de Soluções Ergonômicas para o Design de Simuladores de Vôo em Ambiente Imersivo de Realidade Virtual
3068252812902262;2020;2022;Fundação de Apoio à Pesquisa do Estado do Rio Grande do Norte, FAPERN, Brasil.;Realidade Virtual;Pós-doutorado: Um metaverso para as notícias
6390292091555299;2014;Atual;Universidade de São Paulo, USP, Brasil.;Realidade Virtual;REALIDADE VIRTUAL NA REABILITAÇÃO DE PACIENTES COM DOENÇAS NEUROLOGICAS / APRENDIZAGEM MOTORA
5640661336499240;2020;Atual;Universidade Federal de Santa Maria, UFSM, Brasil.;Realidade Virtual;REALIDADE VIRTUAL ACÚSTICA E SIMULAÇÃO NUMÉRICA DE CAMPO ACÚSTICO EM SALAS
5391034042353187;1999;1999;Universidade Federal do Rio Grande do Sul, UFRGS, Brasil.;Realidade Virtual;ARCA - Ambiente de Realidade Virtual Cooperativo de Aprendizagem
5391034042353187;1998;1999;Universidade Federal do Rio Grande do Sul, UFRGS, Brasil.;Realidade Virtual;CAVI - Criando Ambientes Virtuais Interativos - Projeto LUAR - Levando a Universidade a Aprendizagem Remota
3584861614841162;2006;2007;Centro Universitário Sagrado Coração, UNISAGRADO, Brasil.;Realidade Virtual;Um Software Educacional Infantil para Aprendizagem em Química Utilizando Técnicas de Realidade Virtual
3326184726476427;2013;2017;Instituto de Arquitetura e Urbanismo de São Carlos, IAU USP, Brasil.;Realidade Virtual;PROJETO FAPESP 2013/03412-8: A hibridização entre o desenho analógico e digital e sua contribuição no processo projetivo arquitetônico
8918861344608187;2012;2015;Universidade do Estado de Santa Catarina, UDESC, Brasil.;Realidade Virtual;Avaliações Virtuais de Usabilidade em Modelos Digitais Humanos
8918861344608187;2008;2013;Universidade do Estado de Santa Catarina, UDESC, Brasil.;Realidade Virtual;P&D de soluções ergonômicas para o design de simuladores de voo em ambiente imersivo de Realidade Virtual
8374444110347392;2018;Atual;Universidade Católica de Pernambuco, UNICAP, Brasil.;Realidade Virtual;AS TECNOLOGIAS EMERGENTES NO DESENVOLVIMENTO DE ARTEFATOS LÚDICOS
1829333800490851;2018;Atual;Universidade do Estado do Rio de Janeiro, UERJ, Brasil.;Realidade Virtual;Projeto de Infraestrutura de Ensino, Pesquisa e Extensão em Visão Computacional
6996687730224144;2010;Atual;Universidade Federal do Rio Grande do Sul, UFRGS, Brasil.;Realidade Virtual;Realidade Virtual e Acelerometria no Desenvolvimento de Tecnologia Assistiva: um sistema de apoio à reabilitação postural na caminhada de idosos
1868960602254610;2017;Atual;Universidade Federal do Rio Grande do Norte, UFRN, Brasil.;Realidade Virtual;VirtuAlter: Um sistema de reabilitação virtual para treinamento do equilíbrio dinâmico de idosos
7547226068281112;2017;2017;Universidade de Araraquara, UNIARA, Brasil.;Realidade Virtual;Uso da realidade virtual na paralisia cerebral
9899991569065175;2019;Atual;Universidade de São Paulo, USP, Brasil.;Realidade Virtual;FAPESP Auxílio à Pesquisa (Proc. 18/02839-1) Serious Game Comunica-enf
778199387503922;2012;Atual;Universidade Federal de São Paulo, UNIFESP, Brasil.;Realidade Virtual;Design de Estratégias Pedagógicas imersivas para novas tecnologias
4050543429604952;2019;Atual;Universidade Federal de Pernambuco, UFPE, Brasil.;Realidade Virtual;O Uso das Tecnologias Educacionais no Processo Ensino-Aprendizagem na Área da Saúde
8434103815800687;2007;2010;Universidade Federal de Mato Grosso, UFMT, Brasil.;Realidade Virtual;Investigando a construção de um Ambiente de Aprendizagem Colaborativa Inteligente - cadastrado na PROPEQ sob nº 114/CAP/2007
1505400360366643;2008;2011;Universidade Federal de São Carlos, UFSCAR, Brasil.;Realidade Virtual;Núcleo Ouroboros de Divulgação Científica
7486340493431857;2011;2012;Universidade Castelo Branco, UCB/RJ, Brasil.;Realidade Virtual;TRATAMENTO COM USO DE NINTENDO-WII, NA RECUPERAÇÃO MOTORA E FUNCIONAL DO MEMBRO SUPERIOR PARÉTICO DE PACIENTES COM AVC CRÔNICOS
9072314472807846;2003;Atual;Universidade Federal do Rio de Janeiro, UFRJ, Brasil.;Realidade Virtual;A POIESIS E A CONSTRUÇÃO DA REALIDADE E DO HOMEM NA PÓS-MODERNIDADE
2682764296612645;2007;Atual;Universidade Federal do Rio Grande do Norte, UFRN, Brasil.;Realidade Virtual;PROVIRTUS I - Construção de Ambientes Virtuais e Simulações - Suporte ao Centro Móvel de Realidade Virtual
4075386143208520;2022;Atual;Universidade Federal de Santa Catarina, UFSC, Brasil.;Realidade Virtual;AUTOMATIZAÇÃO DE PROCESSOS PARA A GESTÃO DAS CIDADES - DIGITAL TWINS E SENSORIAMENTO REMOTO COMO FERRAMENTAS DE SUPORTE À DECISÃO
6878718102770367;2020;Atual;Universidade Federal de Juiz de Fora, UFJF, Brasil.;Realidade Virtual;VRTools - Pesquisa e desenvolvimento de soluções em Realidade Virtual e Aumentada como apoio ao ensino
6878718102770367;2015;Atual;Universidade de São Paulo, USP, Brasil.;Realidade Virtual;Instituto Nacional de Ciência e Tecnologia em Medicina Assistida por Computação Científica INCT - MACC
5399173621955960;2014;2017;Universidade Federal do Estado do Rio de Janeiro, UNIRIO, Brasil.;Realidade Virtual;Bug404: narrativas interativas e imersivas, mapeamento e processo criativo
9310055597414010;2007;2010;Universidade Federal de Santa Catarina, UFSC, Brasil.;Realidade Virtual;Estudo etnográfico das formas de apropriação da internet em espaços públicos pagos em Florianópolis (SC)
6227453953185916;2021;Atual;Instituto Federal do Sertão Pernambucano, IF-Sertão PE, Brasil.;Realidade Virtual;Desenvolvimento de aplicativo móvel com base em Realidade Virtual para plantas de biogás
3001004318811389;2020;Atual;Universidade Federal de Uberlândia, UFU, Brasil.;Realidade Virtual;Desenvolvimento de metodologia utilizando o conceito BIM (Building Information Modeling) aplicada a projetos de subestações integrado à Sistema de Informação Geográfica (SIG) e ao Enterprise Resource Planning (ERP)
1765721612533942;2018;2019;Universidade Federal de Santa Maria, UFSM, Brasil.;Realidade Virtual;A EXPERIÊNCIA DE PACIENTES COM PARKINSON NA UTILIZAÇÃO DE JOGOS SÉRIOS PARA DESTREZA MANUAL
6732555323294000;2014;2018;Universidade de São Paulo, USP, Brasil.;Realidade Virtual;Implantação de Novas Instalações do Laboratorio de Dinâmica e Simulação Veicular
6732555323294000;2010;2104;Universidade de São Paulo, USP, Brasil.;Realidade Virtual;Desenvolvimento de Sistema Multiusuário e Veiculo Completo de Realidade Virtual para a Simulação de Trem para Treinamento de Maquinistas
6732555323294000;2010;2013;Universidade de São Paulo, USP, Brasil.;Realidade Virtual;Implantação do Laboratório de Dinâmica e Simulação Veicular - LDSV
6732555323294000;2008;2010;Universidade de São Paulo, USP, Brasil.;Realidade Virtual;Desenvolvimento de Sistema de Realidade Virtual para Simulação de Trem - USP-VALE
8463540065575491;2007;2010;Universidade Federal da Paraíba, UFPB, Brasil.;Realidade Virtual;HIGHEDU - Software de Alto Desempenho para Aplicações em Educação Baseada em Realidade Virtual
1661191463311603;2016;2017;Universidade Federal do Rio Grande do Sul, UFRGS, Brasil.;Realidade Virtual;Projeto de Estruturação de um ambiente virtual imersivo para ensino e pesquisa em sistemas de produção
952274679830204;2011;Atual;Instituto Federal de São Paulo, IFSP, Brasil.;Realidade Virtual;Aplicação de jogos e atividades simuladas no ensino de matemática
4264779393413998;2019;Atual;Universidade de São Paulo, USP, Brasil.;Realidade Virtual;Auxilio regular FAPESP 2018/02839-1  Desenvolvimento do serious game
9364060009059018;2021;Atual;Museu de Arqueologia e Etnologia, MAE-USP, Brasil.;Realidade Virtual;Humanidades Digitais, Arqueologia Pública, Tecnologias Interativas e  Educação no Contexto do Mediterrâneo Antigo
7162526941927803;2008;2009;Universidade Federal do Triângulo Mineiro, UFTM, Brasil.;Realidade Virtual;APLICAÇÃO DA REALIDADE VIRTUAL NA EDUCAÇÃO EM CIÊNCIAS À LUZ DA NOVA PROPOSTA CURRICULAR DO ESTADO DE SÃO PAULO PARA O ENSINO DE CIÊNCIAS
7162526941927803;2007;2008;Universidade Federal do Triângulo Mineiro, UFTM, Brasil.;Realidade Virtual;APLICAÇÃO DA REALIDADE VIRTUAL NA EDUCAÇÃO QUÍMICA ? O CASO DO ENSINO DE ESTRUTURA ATÔMICA
4175589263683027;2015;2018;Universidade Federal de São Carlos, UFSCAR, Brasil.;Realidade Virtual;Análise comparativa dos efeitos de intervenções com e sem realidade virtual no desempenho motor e variabilidade da frequência cardíaca de crianças com Transtorno do Desenvolvimento da Coordenação
1965309200847602;2022;Atual;Instituto do Patrimônio Histórico e Artístico Nacional - DF, IPHAN/DF, Brasil.;Realidade Virtual;PROTOCOLOS DE GESTÃO DE RISCOS AO PATRIMÔNIO CULTURAL: DOCUMENTAÇÃO CIENTÍFICA E MONITORAMENTO UTILIZANDO MAPAS DE DANOS POR BIM
1965309200847602;2017;Atual;Universidade Federal de Minas Gerais, UFMG, Brasil.;Realidade Virtual;TÉCNICAS DE RECONSTRUÇÃO TRIDIMENSIONAL, REALIDADE VIRTUAL E PROTOTIPAGEM APLICADAS À PRESERVAÇÃO DO PATRIMÔNIO CULTURAL /
6712094636172729;2020;Atual;Universidade de São Paulo, USP, Brasil.;Realidade Virtual;Avaliação Funcional na Saúde do Idoso
6712094636172729;2015;Atual;Universidade de São Paulo, USP, Brasil.;Realidade Virtual;EFEITOS DO ENVELHECIMENTO, PROCESSOS ÁLGICOS E DE INTERVENÇÕES  NO CONTROLE POSTURAL E NA FUNCIONALIDADE
3907378784787581;2014;2017;Universidade Federal de São Carlos, UFSCAR, Brasil.;Realidade Virtual;Realidade Virtual na prática pedagógica de professores de Salas de Recursos Multifuncionais (SRM) para alunos com deficiência física
7909125807301431;2013;2014;INSTITUTO FEDERAL DO PARANA, IFPR, Brasil.;Realidade Virtual;Desenvolvimento de Aplicações Interativas Educativas utilizando Realidade Virtual e Aumentada
2774615732286626;2022;Atual;Universidade Federal do Rio de Janeiro, UFRJ, Brasil.;Realidade Virtual;A Incorporação das Tecnologias de Realidade Virtual em Educação, Ciências e Saúde, e o Desenvolvimento de Experiências Pedagógicas Inovadoras em Ambientes de Metaverso.
1717761715252343;2002;2004;Universidade Federal do Rio Grande do Sul, UFRGS, Brasil.;Realidade Virtual;CIVITAS 2002-2004: Cidades Virtuais com Tecnologias para Aprendizagem e Simulação (Apoio CNPq/PROTEM/SOCINFO/processo 5251639/01-6)
6150257777791594;2021;Atual;Universidade Estadual de Ciências da Saúde de Alagoas, UNCISAL, Brasil.;Realidade Virtual;TRANSTORNO DE ANSIEDADE CLAUSTROFÓBICO NA REALIZAÇÃO DO EXAME DE RESSONÂNCIA MAGNÉTICA-RMN: UMA PROPOSTA DE TERAPIA COM USO DA REALIDADE VIRTUAL
6150257777791594;2017;2018;Universidade Estadual de Ciências da Saúde de Alagoas, UNCISAL, Brasil.;Realidade Virtual;TERAPIA DE EXPOSIÇÃO À REALIDADE VIRTUAL VERUS TERAPIA DE EXPOSIÇÃO IN VIVO PARA INDIVÍDUOS COM TRANSTORNO DE ANSIEDADE SOCIAL: ENSAIO CLÍNICO RANDOMIZADO
2583254908990488;2017;2019;Universidade Federal do Vale do São Francisco, UNIVASF, Brasil.;Realidade Virtual;Efeito dos treinamentos de realidade virtual e de exercícios coordenativos em parâmetros cognitivos, motores e psicossociais de crianças com transtorno do espectro autista leve ? TEA: um ensaio clínico randomizado
