;Centro Federal de Educação Tecnológica de Minas Gerais;Sinais, Controle e Automação em Engenharia (SCAE);27/04/2023;Ana Paula Batista;-;Engenharias;Inteligência Artificial;Minas Gerais
;Fundação Universidade Regional de Blumenau;SINJUS - Sociedade, Instituições e Justiça;05/04/2023;Feliciano Alcides Dias;Alejandro Knaesel Arrabal;Ciências Sociais Aplicadas;Inteligência Artificial;Santa Catarina
;Universidade Estadual de Campinas;SISDA - Sistemas Inteligentes de Suporte à Decisão na Agricultura;10/08/2022;Luiz Henrique Antunes Rodrigues;-;Ciências Agrárias;Inteligência Artificial;São Paulo
;Universidade Estadual Paulista Júlio de Mesquita Filho;Sisplexos - Grupo de Sistemas Complexos;09/03/2023;Roberto Outa;Roberto Outa;Engenharias;Inteligência Artificial;São Paulo
;Universidade Estadual Paulista Júlio de Mesquita Filho;Sistemas Adaptativos, Lógica e Computação Inteligente;20/04/2023;Luiz Henrique da Cruz Silvestrini;Luiz Henrique da Cruz Silvestrini;Ciências Exatas e da Terra;Inteligência Artificial;São Paulo
;Instituto Federal do Triângulo Mineiro;Sistemas computacionais aplicados;07/07/2022;Ailton Luiz Dias Siqueira Junior;André Luiz França Batista;Ciências Exatas e da Terra;Inteligência Artificial;Minas Gerais
;Universidade de Santa Cruz do Sul;Sistemas Computacionais de Apoio à Educação;07/12/2022;Liane Mahlmann Kipper;Liane Mahlmann Kipper;Ciências Exatas e da Terra;Inteligência Artificial;Rio Grande do Sul
;Universidade do Estado do Amazonas;Sistemas Cyber-Físicos;31/03/2023;André Luiz Printes;André Luiz Printes;Engenharias;Inteligência Artificial;Amazonas
;Universidade Tecnológica Federal do Paraná;Sistemas de Computação;07/03/2023;Luiz Fernando Carvalho;Fernando Barreto;Engenharias;Inteligência Artificial;Paraná
;Instituto Federal Farroupilha;Sistemas de Computação;25/04/2023;Árton Pereira Dorneles;Árton Pereira Dorneles;Ciências Exatas e da Terra;Inteligência Artificial;Rio Grande do Sul
;Universidade Federal de Roraima;Sistemas de Energia e Materiais Bidimensionais para Nanoeletrônica e ;23/05/2023;Francisco Diego Martins Nobre;Alexander Fernández Correa;Engenharias;Inteligência Artificial;Roraima
;Universidade Federal de Mato Grosso do Sul;Sistemas de Informação e Métodos de Apoio à Decisão - SIMAD;05/05/2023;João Batista Sarmento dos ;João Batista Sarmento dos Santos Neto;Engenharias;Inteligência Artificial;Mato Grosso
;Universidade Federal de São João Del-Rei;Sistemas de Informação Inteligentes, Interativos e Inovadores (SI3);24/02/2023;Dárlinton Barbosa Feres Carvalho;-;Ciências Exatas e da Terra;Inteligência Artificial;Minas Gerais
;Universidade Estadual de Campinas;Sistemas Distribuídos;11/05/2023;Luiz Fernando Bittencourt;-;Ciências Exatas e da Terra;Inteligência Artificial;São Paulo
;Universidade Federal do Espírito Santo;Sistemas Distribuídos e Inteligência Artificial;13/03/2023;Pedro Felipe do Prado;-;Ciências Exatas e da Terra;Inteligência Artificial;Espírito Santo
;Universidade Federal de Campina Grande;SISTEMAS ELÉTRICOS;06/09/2022;Wellington Santos Mota;Benemar Alencar de Souza;Engenharias;Inteligência Artificial;Paraíba
;FUNDACAO EDUCACIONAL INACIANA PADRE SABOIA DE MEDEIROS;Sistemas Elétricos e Eletrônicos;13/06/2022;Rudolf Theoderich Bühler;Rudolf Theoderich Bühler;Engenharias;Inteligência Artificial;São Paulo
;Universidade Federal de Sergipe;SISTEMAS EMBARCADOS APLICADOS;04/02/2023;Antonio Ramirez Hidalgo;-;Engenharias;Inteligência Artificial;Sergipe
;Universidade Nove de Julho;Sistemas Inteligentes (SIN);22/09/2022;Sidnei Alves de Araújo;-;Ciências Exatas e da Terra;Inteligência Artificial;São Paulo
;Fundação Universidade Federal de Ciências da Saúde de Porto Alegre;Sistemas Inteligentes Aplicados à Saúde;28/04/2023;Viviane Rodrigues Botelho;Viviane Rodrigues Botelho;Ciências Exatas e da Terra;Inteligência Artificial;Rio Grande do Sul
;Universidade Federal de Santa Catarina;SISTEMAS INTELIGENTES DE GESTÂO DA QUALIDADE;21/03/2023;Edson Pacheco Paladini;Cristiane Alves Anacleto;Engenharias;Inteligência Artificial;Santa Catarina
;Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte;Sistemas Inteligentes de Informações na Educação (SIIEd);17/01/2023;Dannilo Martins Cunha;-;Ciências Exatas e da Terra;Inteligência Artificial;Rio Grande do Norte
;Instituto Federal de Educação, Ciência e Tecnologia da Paraíba - IFPB;Sistemas Inteligentes e Indústria 4.0;09/12/2022;Ruan Delgado Gomes;Michel Coura Dias;Ciências Exatas e da Terra;Inteligência Artificial;Paraíba
;Universidade Federal de Lavras;Sistemas Inteligentes Embarcados - SINE;17/09/2022;Demostenes Zegarra Rodriguez;Wilian Soares Lacerda;Ciências Exatas e da Terra;Inteligência Artificial;Universidade Federal de Lavras
;Universidade Federal de Alfenas;Sistemas Inteligentes, Otimização e Computação BioInspirada;17/04/2023;Ricardo Menezes Salgado;Luiz Eduardo da Silva;Ciências Exatas e da Terra;Inteligência Artificial;Minas Gerais
;Universidade de Passo Fundo;Sistemas Interativos e de Informação - SIN;05/04/2023;Ana Carolina Bertoletti De ;Ana Carolina Bertoletti De Marchi;Ciências Exatas e da Terra;Inteligência Artificial;Rio Grande do Sul
;Instituto Mauá de Tecnologia;Sistemas Mecatrônicos Inteligentes e Robótica (S.M.I.R.);01/02/2023;Eduardo Lobo Lustosa Cabral;Fernando Silveira Madani;Engenharias;Inteligência Artificial;São Paulo
;Instituto Federal de Pernambuco;Sistemas termo-fluido-mecânicos inteligentes;13/04/2023;Gustavo de Novaes Pires Leite;Alvaro Antonio Ochoa Villa;Engenharias;Inteligência Artificial;Pernambuco
;Universidade Federal do Pará;Smart City Canaã dos Carajás utilizando IoT e Inteligência Artificial;22/05/2023;Carlos Renato Lisboa Francês;-;Engenharias;Inteligência Artificial;Pará
;Universidade Estadual da Paraíba;SOBRE SUBJETIVIDADES;14/04/2023;José Nilton Conserva de ;Julio Cesar Kestering;Ciências Humanas;Inteligência Artificial;Paraíba
;Universidade de São Paulo;Sociologia Digital e Inteligência Artificial;13/10/2022;Leopoldo Garcia Pinto Waizbort;Veridiana Domingos Cordeiro;Ciências Humanas;Inteligência Artificial;São Paulo
;Universidade Estadual do Tocantins;Softins - Núcleo de software do Tocantins;19/06/2022;Jânio Elias Teixeira Júnior;Jânio Elias Teixeira Júnior;Ciências Exatas e da Terra;Inteligência Artificial;Tocantins
;Instituto Federal da Bahia;SSMART Research Group;13/10/2022;Lauro Cássio Martins de Paula;Renata Maria de Souza Santos;Ciências Exatas e da Terra;Inteligência Artificial;Bahia
;Universidade Federal de Santa Catarina;studioKEM - Modelos e sistemas computacionais apoiados em ;06/08/2022;José Leomar Todesco;José Leomar Todesco;Ciências Exatas e da Terra;Inteligência Artificial;Santa Catarina
;Universidade Federal de Mato Grosso;TCCA -Técnicas Computacionais aplicadas às ciências agrárias;02/03/2023;Pedro Hurtado de Mendoza Borges;Zaira Morais dos Santos Hurtado de ;Ciências Agrárias;Inteligência Artificial;Mato Grosso
;Instituto Nacional de Tecnologia;Tecnologia Assistiva e Inclusão;13/04/2023;Júlio Cezar Augusto da Silva;-;Ciências Sociais Aplicadas;Inteligência Artificial;Rio de Janeiro
;Universidade do Estado de Santa Catarina;Tecnologia Assistiva, Ciência & Inovação Tecnológica;17/11/2022;Susana Cristina Domenech;-;Ciências Sociais Aplicadas;Inteligência Artificial;Santa Catarina
;Insper Instituto de Ensino e Pesquisa;Tecnologia e Direito: Desafios Regulatórios de Novas Tecnologias e ;05/08/2022;Ivar Alberto Martins Hartmann;-;Ciências Sociais Aplicadas;Inteligência Artificial;São Paulo
;Universidade Franciscana;Tecnologia e Sistemas em Informática;02/05/2023;Ana Paula Canal;-;Ciências Exatas e da Terra;Inteligência Artificial;Rio Grande do Sul
;Instituto Federal do Sudeste de Minas Gerais;Tecnologias Aplicadas à Saúde;20/11/2022;Silvana Terezinha Faceroli;-;Engenharias;Inteligência Artificial;Minas Gerais
;Instituto Federal Goiano;Tecnologias Assistivas Aplicadas à Comunicação Suplementar e ;15/10/2022;Adson Silva Rocha;-;Ciências Exatas e da Terra;Inteligência Artificial;Goiás
;Instituto Federal de Santa Catarina;Tecnologias Computacionais para Agricultura;12/02/2023;Wilson Castello Branco Neto;-;Ciências Exatas e da Terra;Inteligência Artificial;Santa Catarina
;Universidade Federal do Espírito Santo;Tecnologias da Informação e Comunicação Aplicadas à Saúde;21/06/2022;Wilian Hiroshi Hisatugu;Anilton Salles Garcia;Ciências Exatas e da Terra;Inteligência Artificial;Espírito Santo
;Centro Universitário de Brasília;Tecnologias Disruptivas;15/03/2023;Fabrício Ofugi;Gislane Pereira Santana;Ciências Exatas e da Terra;Inteligência Artificial;Distrito Federal
;Instituto Federal de Educação, Ciência e Tecnologia do Rio de Janeiro;Tecnologias Educacionais e Educação a Distância (TEEaD);07/03/2023;Patrícia Grasel da Silva;-;Ciências Humanas;Inteligência Artificial;Rio de Janeiro
;Universidade Federal do Oeste do Pará;Tecnologias Inteligentes para Sistemas de Suporte à Decisão;18/11/2022;Guilherme Augusto Barros ;Valney Mara Gomes Conde;Ciências Exatas e da Terra;Inteligência Artificial;Pará
;Centro Universitário Carioca;Tecnologias Sociais para Popularização da Ciência;04/03/2023;Regina Célia Pereira de Moraes;Marcos Antonio Gomes Xavier;Ciências Humanas;Inteligência Artificial;Rio de Janeiro
;Centro Universitário Adventista de São Paulo;TECNOLOGIAS, INDÚSTRIA 4.0 E DISPOSITIVOS MÓVEIS;28/11/2022;Laercio Martins Carpes;-;Ciências Exatas e da Terra;Inteligência Artificial;São Paulo
;Universidade do Estado do Rio de Janeiro;Telemedicina e Telessaúde.UERJ.;16/03/2023;Rômulo Cristovão de Souza;Rômulo Cristovão de Souza;Ciências da Saúde;Inteligência Artificial;Rio de Janeiro
;Universidade de São Paulo;Telemedicina, Educação Digital e Saúde Conectada;24/07/2022;Raymundo Soares de Azevedo Neto;Raymundo Soares de Azevedo Neto;Ciências da Saúde;Inteligência Artificial;São Paulo
;Universidade do Vale do Rio dos Sinos;Teoria Crítica do Processo: perspectivas hodiernas do Processo ;03/04/2023;Darci Guimarães Ribeiro;-;Ciências Sociais Aplicadas;Inteligência Artificial;Rio Grande do Sul
;Centro de Estudos e Sistemas Avançados do Recife;Test Automation Group - TAG;12/05/2023;Ana Paula Carvalho ;-;Ciências Exatas e da Terra;Inteligência Artificial;Pernambuco
;Universidade Federal de Minas Gerais;Texto Livre: Semiótica e Tecnologia;08/03/2023;Ana Cristina Fricke Matte;Daniervelin Renata Marques Pereira;Lingüística, Letras e Artes;Inteligência Artificial;Minas Gerais
;Universidade Federal de Mato Grosso;Tidene - Tratamento Inteligente de Dados Estruturados e Não Estruturados;22/08/2022;Claudia Aparecida Martins;-;Ciências Exatas e da Terra;Inteligência Artificial;Mato Grosso
;Universidade Tecnológica Federal do Paraná;Trabalho, tecnologia e capitalismo digital;05/11/2022;Geraldo Augusto Pinto;-;Ciências Humanas;Inteligência Artificial;Paraná
;Universidade Federal de São Paulo;Transformação  nas Organizações, Sociedade e indivíduos - TOSI;25/11/2022;Kumiko Oshio Kissimoto;-;Ciências Sociais Aplicadas;Inteligência Artificial;São Paulo
;Pontifícia Universidade Católica de São Paulo;Transformação Digital e Sociedade;21/03/2023;Marcelo Augusto Vieira Graglia;-;Ciências Exatas e da Terra;Inteligência Artificial;São Paulo
;Universidade Federal da Paraíba;TRIL Lab - Engenharia Computacional;09/01/2023;Gustavo Charles Peixoto de Oliveira;Moises Dantas dos Santos;Engenharias;Inteligência Artificial;Paraíba
;Universidade Federal de Campina Grande;VALOR MAIOR - Grupo de pesquisa em Economia, Finanças e Políticas Públicas;12/05/2023;Jean dos Santos Nascimento;José Lourenço Candido;Ciências Sociais Aplicadas;Inteligência Artificial;Paraíba
;Universidade de São Paulo;Visão Computacional e Processamento de Imagens Médicas;12/02/2023;Marcelo Andrade da Costa Vieira;-;Engenharias;Inteligência Artificial;São Paulo
;Universidade do Estado do Rio de Janeiro;Visão e Inteligência Computacional;13/05/2023;Marcelo Musci Zaib Antonio;-;Ciências Exatas e da Terra;Inteligência Artificial;Rio de Janeiro
;Universidade Federal de Itajubá;VisCAp - Grupo de Visão, Sistemas de Computação e Aplicações;13/01/2023;Elisa de Cássia Silva Rodrigues;Elisa de Cássia Silva Rodrigues;Engenharias;Inteligência Artificial;Minas Gerais
;Universidade Tecnológica Federal do Paraná;Visualização Científica e Inteligência Artificial ;15/07/2022;Walmor Cardoso Godoi;Jean Carlo Santos;Ciências Exatas e da Terra;Inteligência Artificial;Paraná
;Universidade Federal da Bahia;WISER: Web, Internet and Intelligent Systems Research Group;20/03/2023;Cássio Vinicius Serafim Prazeres;-;Ciências Exatas e da Terra;Inteligência Artificial;Bahia
;Instituto Federal de Santa Catarina;XRAI - Realidade Estendida e Inteligência Artificial;12/04/2023;Sérgio Augusto Bitencourt ;-;Engenharias;Inteligência Artificial;Santa Catarina
