lattes id;ano inicio;ano fim;estado;assunto;titulo
9919663948518178;2017;2019;Piauí;Realidade Virtual;A RÉGUA DE PONTO PRÓXIMO DE CONVERGÊNCIA APLICADA EM REALIDADE VIRTUAL COMO TRATAMENTO ALTERNATIVO DA INSUFICIÊNCIA DE CONVERGÊNCIA OCULAR E SUA RELAÇÃO COM O COMPORTAMENTO CORTICAL MEDIDO PELA ELETROENCEFALOGRAFIA
9919663948518178;2017;2019;Piauí;Realidade Virtual;REPERCUSSÕES CORTICAIS E O DESEMPENHO DO PARTICIPANTE SUBMETIDO A REALIDADE VIRTUAL, ANTES E APÓS REALIZAÇÃO DE TAREFAS DE PERCEPÇÃO TEMPORAL E MEMÓRIA DE TRABALHO
9919663948518178;2016;2017;Piauí;Realidade Virtual;Repercussões neurofisiológicas da Eletroestimulação Transcraniana por Corrente Contínua e da Reabilitação Vestibular na Cinetose em um ambiente de imersão virtual.
129810966268826;2011;2011;Distrito Federal;Realidade Virtual;Som Interativo Digital-SOM-ID
7155249367394645;2016;Atual;São Paulo;Realidade Virtual;Realidade Virtual nas Deficiências
7155249367394645;2016;Atual;São Paulo;Realidade Virtual;Comportamento Motor em Deficiência
3653836933415249;2019;2022;Paraná;Realidade Virtual;Uso de Jogos Baseados em Realidade Virtual para Melhorar o Equilíbrio e a Marcha de Crianças e Adolescentes com Perda Auditiva Sensórioneural: Uma Revisão Sistemática e Meta-Análise
5254054475798355;2011;Atual;Paraíba;Realidade Virtual;Game Cultural: Inovação e Realidade Expandida na Economia da Cultura de Campina Grande
5043080196932200;2014;Atual;Distrito Federal;Realidade Virtual;ARTE E TECNOCIÊNCIA e REENGENHARIA DA VIDA: Sistemas Enativos Afetivos em Bioarte e Softwares Sociais como Inovação Tecnológica. CNPq: Bolsa PQ1A
5043080196932200;2000;2002;Distrito Federal;Realidade Virtual;Campus Virtual
4649814099154237;2016;2018;Santa Catarina;Realidade Virtual;Narrativas imersivas no ciberjornalismo: estudo e aplicabilidade
8012781178161885;2017;Atual;São Paulo;Realidade Virtual;Avaliação dos efeitos de intervenções terapêuticas sobre os aspectos clínicos, fisiológicos em crianças e adultos com disfunção no Sistema Neuro-músculoesquelético.
8012781178161885;2017;Atual;São Paulo;Realidade Virtual;Atividade cerebral em córtex motor primário e controle motor dos membros superiores de crianças com Síndrome de Down e Paralisia Cerebral  submetidas a estimulação transcraniana por corrente continua associada a realidade virtual
6223538827801940;2018;Atual;Rio Grande do Sul;Realidade Virtual;NIDABA: SISTEMA INTEGRADO PARA PRODUÇÃO DE RECURSOS EDUCACIONAIS TANGÍVEIS E ELETRÔNICOS EM AULAS INCLUSIVAS
6965119196945931;2006;2008;Rio Grande do Sul;Realidade Virtual;Simulação de Projetos de Construção Naval
9801031941805250;2012;2015;Minas Gerais;Realidade Virtual;Investigação de Técnicas para Reabilitação da Função Motora de Membros Superiores Após Acidente Vascular Encefálico, Baseadas em Sistemas de Retroalimentação Psicofisiológica e Realidade Virtual (Proc. CNPQ 306893/2011-8 - Bolsa PQ)
9801031941805250;2012;2014;Minas Gerais;Realidade Virtual;Investigação de Técnicas para Reabilitação da Função Motora de Membros Superiores de Pacientes Após Acidente Vascular Encefálico
4357223967149299;2017;2018;Minas Gerais;Realidade Virtual;Realidade virtual como ferramenta didática aplicada em laboratório de materiais de construção
9724832203454429;2016;2020;Paraná;Realidade Virtual;Pesquisa e Desenvolvimento de Tecnologia Assistiva para orientação espacial de pessoas com baixa visão
618657760457327;2018;2020;Pernambuco;Realidade Virtual;AS TECNOLOGIAS EMERGENTES NO PROCESSO CRIATIVO
6486458354619269;2020;Atual;Distrito Federal;Realidade Virtual;Tecnologias inovativas aplicadas à avaliação e intervenção cognitivo-motora, em indivíduos com doenças neurológicas
6486458354619269;2017;2020;Distrito Federal;Realidade Virtual;Avaliação e Intervenção cognitivo-motora em indivíduos com doenças neurológicas
6486458354619269;2016;2020;Distrito Federal;Realidade Virtual;DESENVOLVIMENTO DE JOGO VIRTUAL PARA DETECÇÃO DE ALTERAÇÕES NA MARCHA EM DUPLA TAREFA PARA INDIVÍDUOS COM DOENÇA DE PARKINSON.
6486458354619269;2013;2016;Distrito Federal;Realidade Virtual;Utilização da realidade virtual e da reabilitação cognitivo-motora na saúde de idosos e indivíduos com doenças neurológicas.
5993832413749292;2014;Atual;São Paulo;Realidade Virtual;Uso da Realidade Virtual na reabilitação de pacientes com AVC e avaliação utilizando conectividade cerebral
5827398788235627;2003;2005;Distrito Federal;Realidade Virtual;Inteligência Artificial Aplicada na Modelagem e Implementação de um Consultório Virtual
2573291861218627;2017;2019;São Paulo;Realidade Virtual;Treinamento Imersivo de Anestesia Odontológica por meio de Realidade Virtual
3074180949976799;2014;Atual;São Paulo;Realidade Virtual;Realidade Virtual na reabilitação de pacientes com doenças neurológicas/Aprendizagem Motora
3074180949976799;2013;2018;São Paulo;Realidade Virtual;Comparação dos efeitos de um treinamento motor em Realidade Virtual realizado com e sem intervenção do fisioterapeuta sobre a função motora, o equilíbrio e a marcha de indivíduos com sequelas crônicas de AVE: um ensaio clínico randomizado
3074180949976799;2012;2015;Bahia;Realidade Virtual;Influência da realidade virtual nas variáveis dor, equilíbrio e velocidade da marcha em pacientes idosos com doença de Parkinson
4119162366965074;2014;2017;Pará;Realidade Virtual;ANÁLISE DA MODULAÇAO AUTONÔMICA DA FREQÜÊNCIA CARDÍACA EM INDIVÍDUOS COM DOENÇA DE PARKINSON ANTES E APÓS TRATAMENTO COM REALIDADE VIRTUAL
8623118472645092;2018;Atual;Pernambuco;Realidade Virtual;Realidade Virtual Aplicada à Fisioterapia: desenvolvimento de métodos para auxiliar a reabilitação motora
501764855693100;2013;2015;Rio Grande do Sul;Realidade Virtual;AMBIENTES IMERSIVOS PARA INCLUSAO NO MUNDO DE TRABALHO: ESTUDO DE CASO COM JOVENS COM DEFICIENCIA
9671955058119882;2017;Atual;São Paulo;Realidade Virtual;Factibilidade do uso do sistema de eye tracking para mapeamento da movimentação ocular de pacientes com AVC durante o treinamento com exoesqueleto de membro superior associado à realidade virtual
9671955058119882;2012;Atual;São Paulo;Realidade Virtual;Telemedicina, Tecnologias Educacionais e eHealth
4328171670881440;2018;2020;São Paulo;Realidade Virtual;Terapia de realidade virtual no controle da dor da queimadura: revisão sistemática de ensaios clínicos randomizados
7699007812483790;2022;Atual;São Paulo;Realidade Virtual;Aplicabilidade da realidade virtual nas aulas de Educação Física escolar
7699007812483790;2020;Atual;São Paulo;Realidade Virtual;Efeitos da prática com realidade virtual sobre o controle motor de adultos jovens
6097087590703304;2016;2018;São Paulo;Realidade Virtual;Confiabilidade intra e inter-avaliador e validade do Teste De Marcha Estacionária de Seis Minutos Associado à Realidade Virtual Em Pacientes com Doença Pulmonar Obstrutiva Crônica.
9233721956392610;2008;2017;São Paulo;Realidade Virtual;EDANTE - Estudo, Desenvolvimento e Aplicação de Novas Tecnologias na Educação
2658215800224401;2014;2015;Sergipe;Realidade Virtual;EFEITOS DA FISIOTERAPIA ASSISTIDA COM REALIDADE VIRTUAL NA FUNCIONALIDADE E QUALIDADE DE VIDA DE PACIENTES COM INSUFICIÊNCIA RENAL CRÔNICA EM HEMODIÁLISE
6583995948000666;2018;2020;São Paulo;Realidade Virtual;Design e desenvolvimento de games, aplicativos e tecnologias de realidade mista (realidade virtual, realidade aumentada, simulações e vestíveis) para celular
6964518972629491;2018;Atual;Minas Gerais;Realidade Virtual;Efeitos da terapia de realidade virtual no equilibrio, na postura, na força e na atividade muscular em crianças com sindrome de Down
8823110547147768;2008;2011;Bahia;Realidade Virtual;Desenvolvimento de um ambiente multimidiático utilizando tecnologias de realidade virtual para aplicação  na educação básica
4383482425944424;2015;2021;São Paulo;Realidade Virtual;Exercício físico, cognição e neuroplasticidade
9876878380575511;2010;Atual;Paraíba;Realidade Virtual;Projeto de Pesquisa em Realidade Aumentada e QR Code
107727024654188;1999;2001;Rio Grande do Sul;Realidade Virtual;Projeto ARCA - Ambiente de Realidade Virtual Cooperativo de Aprendizagem
2540729402102453;2014;2015;Goiás;Realidade Virtual;PONTOS E CONTRAPONTOS NA FORMAÇÃO CONTINUADA DE PROFESSORES À DISTÂNCIA EM ATENDIMENTO EDUCACIONAL ESPECILIZADO PARA SURDOS
3235552225620976;2012;2013;São Paulo;Realidade Virtual;ANÁLISE DA VARIABILIDADE DE MOVIMENTO EM JOGO DE IMERSÃO VIRTUAL
416601437290797;2020;Atual;Rio Grande do Sul;Realidade Virtual;O uso de Realidade Virtual e Aumentada na Formação em Saúde
8068391785334566;2019;Atual;São Paulo;Realidade Virtual;Análise do nível de lactato sanguíneo e da modulação autonômica cardíaca em pessoas com Síndrome de Down em exercício aeróbico
7371696651698143;2011;2012;Paraíba;Realidade Virtual;A Realidade Virtual como Ferramenta de Apoio na Educação Ambiental
7371696651698143;2010;2011;Paraíba;Realidade Virtual;Virtualidade Imersiva e Interativa baseada em Cloud Computing
4048097710124520;2007;2012;Santa Catarina;Realidade Virtual;P&D de Soluções Ergonômicas para o Design de Simuladores de Vôo em Ambiente Imersivo de Realidade Virtual
3068252812902262;2020;2022;Rio Grande do Norte;Realidade Virtual;Pós-doutorado: Um metaverso para as notícias
6390292091555299;2014;Atual;São Paulo;Realidade Virtual;REALIDADE VIRTUAL NA REABILITAÇÃO DE PACIENTES COM DOENÇAS NEUROLOGICAS / APRENDIZAGEM MOTORA
5640661336499240;2020;Atual;Rio Grande do Sul;Realidade Virtual;REALIDADE VIRTUAL ACÚSTICA E SIMULAÇÃO NUMÉRICA DE CAMPO ACÚSTICO EM SALAS
5391034042353187;1999;1999;Rio Grande do Sul;Realidade Virtual;ARCA - Ambiente de Realidade Virtual Cooperativo de Aprendizagem
5391034042353187;1998;1999;Rio Grande do Sul;Realidade Virtual;CAVI - Criando Ambientes Virtuais Interativos - Projeto LUAR - Levando a Universidade a Aprendizagem Remota
3584861614841162;2006;2007;São Paulo;Realidade Virtual;Um Software Educacional Infantil para Aprendizagem em Química Utilizando Técnicas de Realidade Virtual
3326184726476427;2013;2017;São Paulo;Realidade Virtual;PROJETO FAPESP 2013/03412-8: A hibridização entre o desenho analógico e digital e sua contribuição no processo projetivo arquitetônico
8918861344608187;2012;2015;Santa Catarina;Realidade Virtual;Avaliações Virtuais de Usabilidade em Modelos Digitais Humanos
8918861344608187;2008;2013;Santa Catarina;Realidade Virtual;P&D de soluções ergonômicas para o design de simuladores de voo em ambiente imersivo de Realidade Virtual
8374444110347392;2018;Atual;Pernambuco;Realidade Virtual;AS TECNOLOGIAS EMERGENTES NO DESENVOLVIMENTO DE ARTEFATOS LÚDICOS
1829333800490851;2018;Atual;Rio de Janeiro;Realidade Virtual;Projeto de Infraestrutura de Ensino, Pesquisa e Extensão em Visão Computacional
6996687730224144;2010;Atual;Rio Grande do Sul;Realidade Virtual;Realidade Virtual e Acelerometria no Desenvolvimento de Tecnologia Assistiva: um sistema de apoio à reabilitação postural na caminhada de idosos
1868960602254610;2017;Atual;Rio Grande do Norte;Realidade Virtual;VirtuAlter: Um sistema de reabilitação virtual para treinamento do equilíbrio dinâmico de idosos
7547226068281112;2017;2017;São Paulo;Realidade Virtual;Uso da realidade virtual na paralisia cerebral
9899991569065175;2019;Atual;São Paulo;Realidade Virtual;FAPESP Auxílio à Pesquisa (Proc. 18/02839-1) Serious Game Comunica-enf
778199387503922;2012;Atual;São Paulo;Realidade Virtual;Design de Estratégias Pedagógicas imersivas para novas tecnologias
4050543429604952;2019;Atual;Pernambuco;Realidade Virtual;O Uso das Tecnologias Educacionais no Processo Ensino-Aprendizagem na Área da Saúde
8434103815800687;2007;2010;Mato Grosso;Realidade Virtual;Investigando a construção de um Ambiente de Aprendizagem Colaborativa Inteligente - cadastrado na PROPEQ sob nº 114/CAP/2007
1505400360366643;2008;2011;São Paulo;Realidade Virtual;Núcleo Ouroboros de Divulgação Científica
7486340493431857;2011;2012;Espírito Santo;Realidade Virtual;TRATAMENTO COM USO DE NINTENDO-WII, NA RECUPERAÇÃO MOTORA E FUNCIONAL DO MEMBRO SUPERIOR PARÉTICO DE PACIENTES COM AVC CRÔNICOS
9072314472807846;2003;Atual;Rio de Janeiro;Realidade Virtual;A POIESIS E A CONSTRUÇÃO DA REALIDADE E DO HOMEM NA PÓS-MODERNIDADE
2682764296612645;2007;Atual;Rio Grande do Norte;Realidade Virtual;PROVIRTUS I - Construção de Ambientes Virtuais e Simulações - Suporte ao Centro Móvel de Realidade Virtual
4075386143208520;2022;Atual;Santa Catarina;Realidade Virtual;AUTOMATIZAÇÃO DE PROCESSOS PARA A GESTÃO DAS CIDADES - DIGITAL TWINS E SENSORIAMENTO REMOTO COMO FERRAMENTAS DE SUPORTE À DECISÃO
6878718102770367;2020;Atual;Minas Gerais;Realidade Virtual;VRTools - Pesquisa e desenvolvimento de soluções em Realidade Virtual e Aumentada como apoio ao ensino
6878718102770367;2015;Atual;São Paulo;Realidade Virtual;Instituto Nacional de Ciência e Tecnologia em Medicina Assistida por Computação Científica INCT - MACC
5399173621955960;2014;2017;Rio de Janeiro;Realidade Virtual;Bug404: narrativas interativas e imersivas, mapeamento e processo criativo
9310055597414010;2007;2010;Santa Catarina;Realidade Virtual;Estudo etnográfico das formas de apropriação da internet em espaços públicos pagos em Florianópolis (SC)
6227453953185916;2021;Atual;Pernambuco;Realidade Virtual;Desenvolvimento de aplicativo móvel com base em Realidade Virtual para plantas de biogás
3001004318811389;2020;Atual;Minas Gerais;Realidade Virtual;Desenvolvimento de metodologia utilizando o conceito BIM (Building Information Modeling) aplicada a projetos de subestações integrado à Sistema de Informação Geográfica (SIG) e ao Enterprise Resource Planning (ERP)
1765721612533942;2018;2019;Rio Grande do Sul;Realidade Virtual;A EXPERIÊNCIA DE PACIENTES COM PARKINSON NA UTILIZAÇÃO DE JOGOS SÉRIOS PARA DESTREZA MANUAL
6732555323294000;2014;2018;São Paulo;Realidade Virtual;Implantação de Novas Instalações do Laboratorio de Dinâmica e Simulação Veicular
6732555323294000;2010;2104;São Paulo;Realidade Virtual;Desenvolvimento de Sistema Multiusuário e Veiculo Completo de Realidade Virtual para a Simulação de Trem para Treinamento de Maquinistas
6732555323294000;2010;2013;São Paulo;Realidade Virtual;Implantação do Laboratório de Dinâmica e Simulação Veicular - LDSV
6732555323294000;2008;2010;São Paulo;Realidade Virtual;Desenvolvimento de Sistema de Realidade Virtual para Simulação de Trem - USP-VALE
8463540065575491;2007;2010;Paraíba;Realidade Virtual;HIGHEDU - Software de Alto Desempenho para Aplicações em Educação Baseada em Realidade Virtual
1661191463311603;2016;2017;Rio Grande do Sul;Realidade Virtual;Projeto de Estruturação de um ambiente virtual imersivo para ensino e pesquisa em sistemas de produção
952274679830204;2011;Atual;São Paulo;Realidade Virtual;Aplicação de jogos e atividades simuladas no ensino de matemática
4264779393413998;2019;Atual;São Paulo;Realidade Virtual;Auxilio regular FAPESP 2018/02839-1  Desenvolvimento do serious game
9364060009059018;2021;Atual;São Paulo;Realidade Virtual;Humanidades Digitais, Arqueologia Pública, Tecnologias Interativas e  Educação no Contexto do Mediterrâneo Antigo
7162526941927803;2008;2009;Minas Gerais;Realidade Virtual;APLICAÇÃO DA REALIDADE VIRTUAL NA EDUCAÇÃO EM CIÊNCIAS À LUZ DA NOVA PROPOSTA CURRICULAR DO ESTADO DE SÃO PAULO PARA O ENSINO DE CIÊNCIAS
7162526941927803;2007;2008;Minas Gerais;Realidade Virtual;APLICAÇÃO DA REALIDADE VIRTUAL NA EDUCAÇÃO QUÍMICA ? O CASO DO ENSINO DE ESTRUTURA ATÔMICA
4175589263683027;2015;2018;São Paulo;Realidade Virtual;Análise comparativa dos efeitos de intervenções com e sem realidade virtual no desempenho motor e variabilidade da frequência cardíaca de crianças com Transtorno do Desenvolvimento da Coordenação
1965309200847602;2022;Atual;Distrito Federal;Realidade Virtual;PROTOCOLOS DE GESTÃO DE RISCOS AO PATRIMÔNIO CULTURAL: DOCUMENTAÇÃO CIENTÍFICA E MONITORAMENTO UTILIZANDO MAPAS DE DANOS POR BIM
1965309200847602;2017;Atual;Minas Gerais;Realidade Virtual;TÉCNICAS DE RECONSTRUÇÃO TRIDIMENSIONAL, REALIDADE VIRTUAL E PROTOTIPAGEM APLICADAS À PRESERVAÇÃO DO PATRIMÔNIO CULTURAL /
6712094636172729;2020;Atual;São Paulo;Realidade Virtual;Avaliação Funcional na Saúde do Idoso
6712094636172729;2015;Atual;São Paulo;Realidade Virtual;EFEITOS DO ENVELHECIMENTO, PROCESSOS ÁLGICOS E DE INTERVENÇÕES  NO CONTROLE POSTURAL E NA FUNCIONALIDADE
3907378784787581;2014;2017;São Paulo;Realidade Virtual;Realidade Virtual na prática pedagógica de professores de Salas de Recursos Multifuncionais (SRM) para alunos com deficiência física
7909125807301431;2013;2014;Paraná;Realidade Virtual;Desenvolvimento de Aplicações Interativas Educativas utilizando Realidade Virtual e Aumentada
2774615732286626;2022;Atual;Rio de Janeiro;Realidade Virtual;A Incorporação das Tecnologias de Realidade Virtual em Educação, Ciências e Saúde, e o Desenvolvimento de Experiências Pedagógicas Inovadoras em Ambientes de Metaverso.
1717761715252343;2002;2004;Rio Grande do Sul;Realidade Virtual;CIVITAS 2002-2004: Cidades Virtuais com Tecnologias para Aprendizagem e Simulação (Apoio CNPq/PROTEM/SOCINFO/processo 5251639/01-6)
6150257777791594;2021;Atual;Alagoas;Realidade Virtual;TRANSTORNO DE ANSIEDADE CLAUSTROFÓBICO NA REALIZAÇÃO DO EXAME DE RESSONÂNCIA MAGNÉTICA-RMN: UMA PROPOSTA DE TERAPIA COM USO DA REALIDADE VIRTUAL
6150257777791594;2017;2018;Alagoas;Realidade Virtual;TERAPIA DE EXPOSIÇÃO À REALIDADE VIRTUAL VERUS TERAPIA DE EXPOSIÇÃO IN VIVO PARA INDIVÍDUOS COM TRANSTORNO DE ANSIEDADE SOCIAL: ENSAIO CLÍNICO RANDOMIZADO
2583254908990488;2017;2019;Minas Gerais;Realidade Virtual;Efeito dos treinamentos de realidade virtual e de exercícios coordenativos em parâmetros cognitivos, motores e psicossociais de crianças com transtorno do espectro autista leve ? TEA: um ensaio clínico randomizado
2583254908990488;2017;2019;Minas Gerais;Realidade Virtual;DESENVOLVIMENTO DE UM JOGO DIGITAL EM REALIDADE VIRTUAL BASEADO EM ESTÍMULOS NEUROFISIOLÓGICOS COGNITIVO-MOTOR UM ENSAIO CLINICO RANDOMIZADO
683836610965593;2008;2010;Rio de Janeiro;Realidade Virtual;Equilíbrio Corporal Após Acidente Vascular Cerebral
683836610965593;2006;2010;Rio Grande do Norte;Realidade Virtual;Controle Postural de Idosos Vestibulopatas Crônicos Submetidos à Estimulação Visual por Realidade Virtual
7221692456270122;2022;Atual;Rio Grande do Sul;Realidade Virtual;Ambient Intelligence no contexto Aeroespacial e em Ambientes Extremos
502041744618086;2018;2019;Rio de Janeiro;Realidade Virtual;O uso da realidade virtual como ferramenta de gamificação na aprendizagem para crianças autistas
1331182190350647;2022;Atual;Rio de Janeiro;Realidade Virtual;Desafios da Dança na Realidade Virtual - novas corporeidades, estéticas e interações. Projeto de Pesquisa contemplado pelo CNPQ, Produtividade em Pesquisa PQ Número do Processo:311279/2021- Chamada:PQ - 2021(2022/2025)
1331182190350647;2020;2021;Rio de Janeiro;Realidade Virtual;Realidade Virtual: novos caminhos para a difusão da dança- Pesquisa PIBIC/PIBITI 2020-2021
9933272705763241;2012;2014;Rio Grande do Sul;Realidade Virtual;Inteligência Artificial aplicada no Desenvolvimento de Software Educacional
2530535838251633;2014;2019;Rio Grande do Sul;Realidade Virtual;Ambientes Imersivos e Tecnologias Assistivas
9812601801979283;2013;Atual;Paraná;5G;Adsorção do azul reativo 5G em efluentes têxteis utilizando resíduos agroindustriais
8594325955153756;2013;2016;Distrito Federal;5G;Estudo e Implementação de Técnicas de Acesso e Alocação Oportunística das Faixas de Rádio Frequências
3140652045392909;2019;2022;Rio de Janeiro;5G;CAPES/FCT 88887.309016/2018-00 - Estudo e otimização de modelos de propagação para 5G
6358312955522220;2018;Atual;Rio Grande do Norte;5G;Concepção e Análise de desempenho de funcionalidades de camadas PHY e MAC para sistemas 5G
1870389730408675;2022;Atual;São Paulo;5G;Redes e serviços inteligentes rumo 2030 (SMARTNESS)
7146743799532788;2020;2022;Distrito Federal;5G;Inteligência Artificial Aplicada à Estimação do Canal e Otimização do Desempenho de Sistemas 5G Fiber/Wireless
7146743799532788;2018;2022;Distrito Federal;5G;Dispositivos de RF Baseados em Fotônica
7146743799532788;2016;2022;Distrito Federal;5G;Suporte ao Desenvolvimento do projeto: Redes Convergentes Ópticos-Wireless para Sistemas Celulares 5G e Internet do Futuro
7146743799532788;2015;2018;Distrito Federal;5G;Proposta de Redes Convergentes Óptico-Wireless para Sistemas Celulares 5G e Internet do Futuro
4932411097202754;2017;2021;Distrito Federal;5G;5G-RANGE Remote area Access Network for 5th Generation
6428800770934048;2021;Atual;Minas Gerais;5G;SFI2 - Slicing Future Internet Infrastructure
944963449027456;2023;Atual;Paraíba;5G;Conectividade 5G e EDGE Computing para Transformação Digital na Indústria 4.0 (EDGE5G)
944963449027456;2022;Atual;nan;5G;Segurança cibernética das redes de telecomunicações, especialmente nos sistemas de comunicações móveis de quinta geração (5G)
549389076806391;2021;Atual;Pará;5G;ESTUDO DE TÉCNICAS DE OTIMIZAÇÃO BIOINSPIRADAS PARA PROJETO E SÍNTESE DE FSS E ANTENAS PARA TERMINAIS DE COMUNICAÇÃO SEM FIO 5G
549389076806391;2014;2015;Pará;5G;Proposta de Modelos de Rádio Propagação para Sistemas Fixos e Móveis na Região Amazônica Baseado em Medições
7234583758071194;2017;Atual;Pernambuco;5G;Frequência alélica das mutações responsáveis pela Nefropatia Familiar (FN, c.115A>T no gene COL4A4) e pela Atrofia Retiniana Progressiva (PRA-PRCD, c.5G>A no gene PRCD) em cães da raça Cocker Spaniel Inglês
7916375574050821;2023;Atual;São Paulo;5G;Utilização de estruturas algébricas em construções de bons códigos e reticulados para sistemas de comunicação ópticas e móveis
7916375574050821;2020;2022;São Paulo;5G;Aplicações de Códigos e Reticulados em Sistemas de Telecomunicações  (Projeto Trienal UNESP: 2020-2022)
1101383196957378;2023;Atual;Paraíba;5G;Arcabouço de Soluções Abertas para Gerência de Recursos, Conectividade e Segurança em Redes 5G Privadas para o Ambiente Industrial
539500854426508;2014;2020;Paraná;5G;MassiveMIMO - MIMO Denso para Sistemas de Comunicação sem Fio de Quinta Geração: Desafios e Oportunidades (Massive MIMO for 5G Wireless Systems: Challenges and Opportunities)
7710354723027448;2022;Atual;Rio Grande do Norte;5G;Open RAN: como a geopolítica e os interesses econômicos se manifestam tecnicamente
7399179037419892;2020;2021;Ceará;5G;PIBIC 2020/2021: Estudo do conceito de comunicações cell-free em sistemas 5G utilizando MIMO massivo
7399179037419892;2019;2021;Ceará;5G;CNPq DT: Otimização de comunicações veiculares em sistemas MIMO de quinta geração
7399179037419892;2019;2020;Ceará;5G;PIBIC 2019/2020: Estudo da aplicação de aprendizagem de máquinas a problemas distribuídos em sistemas de comunicações sem fio
7399179037419892;2018;2020;Ceará;5G;Projeto NAIVE: Network Assisted Intelligent Vehicle to Everything communications
7399179037419892;2018;Atual;Ceará;5G;PROBRAL: Signal Processing for 5G Wireless Communications using Massive MIMO Systems
7399179037419892;2017;2020;Ceará;5G;5G-RANGE - Remote area Access Network for 5th GEneration
7399179037419892;2016;2019;Ceará;5G;CNPq DT: Alocação de recursos e gerência de interferência em redes celulares 5G
7399179037419892;2016;2018;Ceará;5G;Projeto TIDE5G: Evolução da Duplexação Dinâmica por Divisão Temporal para Sistemas 5G
7399179037419892;2015;2016;Ceará;5G;PIBIC 2015/2016: Gerenciamento de Interferência em redes celulares 5G
8664169441117482;2022;Atual;Pernambuco;5G;5G Open Labs Brasil
8664169441117482;2019;Atual;Pernambuco;5G;Research and Development on 5G Open-Source Testbeds
8664169441117482;2018;2021;Pernambuco;5G;Tecnologias-Chave para as Redes sem Fio do Futuro
1791514358821528;2017;2019;Paraná;5G;AVALIAÇÃO ESTATÍSTICA DE PROPRIEDADES MORFOLÓGICAS E DE TRANSPORTE EM MEMBRANAS POLIMÉRICAS
8587567074814594;2022;Atual;Pernambuco;5G;SMART NEtworks and ServiceS for 2030 (SMARTNESS)
2055476391340850;2022;Atual;Ceará;5G;Alocação de Recursos de Rádio para Redes de Comunicações de Próxima Geração com Acesso e Backhaul Integrados
2055476391340850;2019;2021;Ceará;5G;Alocação de Recursos de Rádio para Redes de Comunicações de 5a Geração usando Técnicas Convencionais e de Aprendizagem por Reforço
2055476391340850;2018;Atual;Ceará;5G;Signal Processing for 5G Wireless Communications Using Massive MIMO Systems
2055476391340850;2016;2019;Ceará;5G;Alocação de Recursos de Rádio para Comunicações Dispositivo a Dispositivo
2055476391340850;2014;2015;Ceará;5G;Gerência de Recursos de Rádio para Sistemas de Comunicação de 5a Geração
3672870581352292;2022;Atual;Distrito Federal;5G;Plataforma de Desenvolvimento em Localização e Sensoriamento em Sistemas 6G
507944343674734;2020;2022;Pará;5G;HEURISTICAS, METAHERISTICAS E MODELOS DE OTIMIZAÇÃO PARA IMPLANTAÇÃO DE REDES 5G
6825512654223870;2016;2017;Santa Catarina;5G;Compensação de célula em falha em redes 5G ultra densas - UK ACADEMIES - RESEARCH MOBILITY - Fundo Newton
1596629769697284;2022;Atual;Pará;5G;Inteligência Artificial para Otimização de Recursos de Redes de Próxima Geração em Cenários Estratégicos
1596629769697284;2022;Atual;Pará;5G;SAMURAI - Smart 5G Core And MUltiRAn Integration
1596629769697284;2021;Atual;Pará;5G;UFA26-Automação de Redes 6G Fim-a-Fim via Inteligência Artificial
1596629769697284;2021;Atual;Pará;5G;UFA27-Algoritmos Inteligentes e Distribuídos para Camada Física de Sistemas 6G
1596629769697284;2018;2019;Pará;5G;UFA19 - Algoritmos e Implementações em Hardware e Software para o Transporte em Fronthaul de Sinais 5G
1596629769697284;2018;2019;Pará;5G;UFA21 - Conectividade 5G em Aplicações Coordenadas com Inteligência de Máquina
1596629769697284;2016;2017;Pará;5G;UFA15 - Distribuição de Mídia em Sistemas 5G
1596629769697284;2013;2015;Pará;5G;UFA12 - Desenvolvimento e Avaliação de Arquiteturas para ?Backhaul? Baseadas em LTE Usando o Simulador de Redes Opnet
8758395845049687;2019;2022;Minas Gerais;5G;Controle Inteligente em 5G
2039871642254009;2020;2022;Mato Grosso;5G;UM ESTUDO E MONITORAMENTO DE RADIAÇÕES ELETROMAGNÉTICAS NÃO IONIZANTES EM AMBIENTES POPULACIONAIS
2039871642254009;2020;2022;Mato Grosso;5G;O ESTUDO DA ARTE DA TECNOLOGIA CELULAR 6G: TECNOLOGIAS, DESAFIOS E OS RISCOS
7955837132687218;2021;Atual;Minas Gerais;5G;PORVIR-5G  Programabilidade, Orquestração e Virtualização em Redes 5G
5384555860195426;2005;2008;Minas Gerais;5G;Título:·	Estudo de parâmetros potencialmente trombogênicos em usuárias de terapia de reposição hormonal (TH)
1934903225521860;2023;Atual;Paraíba;5G;Códigos Polares Aplicados a Canais com Desvanecimento Generalizado em Comunicações 5G
9858319665065036;2021;Atual;Rio Grande do Sul;5G;SFI2 - Slicing Future Internet Infrastructures
2426252396325481;2022;Atual;Rio Grande do Norte;5G;Cibersegurança em network slicing para redes 5G
8204869834246714;2022;Atual;Paraná;5G;CINEMA: Computação INteligente, Escalável, Móvel e Altamente disponível na Internet
3342039322796173;2022;Atual;Pará;5G;Caracterização numérica de antenas para recepção de sistemas de  comunicação móvel 5G
2787725227134746;2021;Atual;Rio de Janeiro;5G;Aplicações de Tecnologias para Redes Avançadas
